State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
NC,1999,99465799,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,35,Little Ivy River Watershed BMP Implementation Project,No,"BMP Design/Implementation
Local (Specific Target) Education/Information Programs
",Agriculture; Land Disposal/Storage/Treatment,,"$380,000 ",No,Completed,Did start on 03/20/2000,Completed on 09/30/2003
NC,1999,99465799,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,36,Nash County Cover Crop Establishment Project,No,,,,"$112,100 ",No,Completed,Did start on 03/20/2000,Completed on 09/30/2002
NC,1999,99465799,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,37,Smith and Austin Creek Stream Restoration and Riparian Buffer Project,No,,,,"$167,250 ",No,Not Initiated,Did start on 09/01/2000,Completed on 09/02/2000
NC,1999,99465799,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,38,Upper French Broad Project,No,,,,"$132,000 ",No,Completed,Did start on 03/20/2000,Completed on 09/30/2003
NC,1999,99465799,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,39,Beaufort County Nutrient Management Project,No,,,,"$200,000 ",No,Completed,Did start on 03/20/2000,Completed on 09/30/2003
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,1,NPS BMP TEAM; JAMES/SHEYENNE RIVER BASIN,No,"BMP Design/Implementation
Other Planning
",Animal Feeding Operations; Hydromodification,NOT APPLICABLE (NA),"$339,275 ",No,Completed,Did start on 04/01/1997,Completed on 08/31/2006
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,1,NPS Program Staffing and Support,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; All Sources; Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$297,393 ",No,Completed,Did start on 11/01/2001,Completed on 08/31/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,1,S.W. N.D. NPS/WATER QUALITY IandE PROJECT,No,"Corrective Action (other than BMP implementation)
Animal Manure/Litter Management Projects
Local (Specific Target) Education/Information Programs
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
",Agriculture,NOT APPLICABLE (NA),"$791,056 ",No,Completed,Did start on 03/01/1997,Completed on 08/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,1,Buffalo Springs - Lightning Creek,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$411,240 ",Yes,Completed,Did start on 04/01/2001,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,2,ND Groundwater Sensitivity Mapping Project,Yes,"Groundwater (all groundwater activities)
",Agriculture; All Sources; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Silviculture,NOT APPLICABLE (NA),"$393,000 ",No,Accepted by EPA,Did start on 04/01/2001,Completed on 09/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,2,ND. GROUNDWATER MONITORING 319 PROJECT,No,"BMP Design/Implementation
Water Quality Trend Assessment
",All Sources,,"$166,112 ",No,Accepted by EPA,Did start on 06/01/1994,Completed on 06/30/2003
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,2,BEAVER CREEK WATERSHED,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$773,165 ",Yes,Completed,Did start on 07/01/1997,Completed on 06/03/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,2,Cannonball River Headwaters Assessment,No,"Watershed Assessments
",Agriculture; All Sources; Hydromodification; Other NPS Pollution,Developing a TMDL,"$7,890 ",No,Accepted by EPA,Did start on 04/01/2001,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,3,ND Waterbank Program,Yes,"Wetland Restoration/Protection
",Hydromodification,NOT APPLICABLE (NA),"$300,000 ",No,Accepted by EPA,Did start on 10/01/1999,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,3,LIVESTOCK WASTE MGT. INFO/ASSIST PROGRAM,Yes,"Statewide Education/Information Programs
",Animal Feeding Operations,NOT APPLICABLE (NA),"$262,663 ",No,Completed,Did start on 03/01/1997,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,3,ND Groundwater Sensitivity Mapping,Yes,"Geographic Information Systems
",All Sources,,"$393,000 ",No,Completed,Did start on 04/01/2001,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,3,NPS Base Program Staffing and Support.,No,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,,"$61,914 ",No,Completed,Did start on 01/01/1993,Completed on 10/31/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,4,Phase V -  Hay Creek Water Quality Improvement Project,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$512,505 ",Yes,Accepted by EPA,Did start on 07/01/2002,Completed on 03/01/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,4,COTTONWOOD CREEK WATERSHED,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Stream Bank Stabilization
Riparian Projects
Local (Specific Target) Education/Information Programs
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$762,572 ",Yes,Completed,Did start on 03/01/1997,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,4,Mouse River Park Streambank Restoration,No,"Stream Bank Stabilization
Local (Specific Target) Education/Information Programs
",Hydromodification,,"$60,000 ",No,Accepted by EPA,Did start on 04/01/2000,Completed on 12/31/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,4,Livestock Facility Assistance Program,Yes,"Technical Assistance to State/Local
Other Planning
",Animal Feeding Operations,NOT APPLICABLE (NA),"$287,927 ",Yes,Completed,Did start on 12/01/2001,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,5,Statewide ECO ED Program,Yes,"Statewide Education/Information Programs
",All Sources,,"$401,633 ",No,Completed,Did start on 03/01/1997,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,5,Livestock Waste Educational Information and Assistance Program,Yes,"Statewide Education/Information Programs
",Animal Feeding Operations,NOT APPLICABLE (NA),"$1,266,188 ",No,Completed,Did start on 03/01/1997,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,5,Mirror Lake Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$196,890 ",Yes,Accepted by EPA,Did start on 03/01/1998,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,5,ND Dairy Pollution Prevention Program,Yes,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Technical Assistance to State/Local
Nutrient Management Planning
",Animal Feeding Operations,NOT APPLICABLE (NA),"$695,000 ",Yes,Completed,Did start on 04/01/2000,Completed on 11/30/2008
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,6,NPS BMP Team,Yes,"BMP Design/Implementation
",Animal Feeding Operations,NOT APPLICABLE (NA),"$537,526 ",No,Completed,Did start on 03/01/1997,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,6,S.W. N.D. NPS/WATER QUALITY IandE PROJECT,Yes,"Statewide Education/Information Programs
",Agriculture,NOT APPLICABLE (NA),"$95,986 ",No,Completed,Did start on 03/01/1997,Completed on 06/30/2006
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,6,Digital Taxonomic Keys for Aquatic Insects found in North Dakota Rivers and Streams,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$100,333 ",No,Accepted by EPA,Did start on 04/01/2001,Completed on 06/30/2006
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,6,James River Headwaters Assessment,No,"Instream Flow Assessments
Riparian Assessment/ Monitoring
Water Quality Trend Assessment
Water Quality Problem Identification
",Agriculture; All Sources; Hydromodification,NOT APPLICABLE (NA),"$72,000 ",No,Accepted by EPA,Did start on 04/01/2000,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,7,Satellite Image Applications to Water Quality Protection,No,"Statewide Education/Information Programs
Technology Transfer to State/ Local Government
Other Planning
",All Sources,NOT APPLICABLE (NA),"$291,355 ",No,Accepted by EPA,Did start on 06/01/2000,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,7,Lower Pipestem Creek Watershed,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$1,005,833 ",Yes,Completed,Did start on 04/01/2002,Completed on 11/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,7,Hay Creek Watershed - Phase IV,No,"Stormwater Management Planning
Water Quality Problem Identification
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$264,000 ",No,Accepted by EPA,Did start on 04/01/2001,Completed on 06/30/2003
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,7,REGIONAL ENVIRONMENTAL ED. SERIES (TREES),No,"Statewide Education/Information Programs
",Agriculture; All Sources,,"$130,731 ",No,Completed,Did start on 07/01/1992,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,8,Sheyenne River WRAS,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$1,532,700 ",Yes,Completed,Did start on 04/01/2001,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,8,Cottonwood Creek Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Stream Bank Stabilization
Riparian Projects
Local (Specific Target) Education/Information Programs
Nutrient Management Planning
Livestock Grazing System Planning
Water Quality Trend Assessment
",Agriculture; Animal Feeding Operations; Hydromodification,NOT APPLICABLE (NA),"$667,322 ",Yes,Completed,Did start on 03/01/1997,Completed on 09/30/2009
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,8,Kelly Creek Water Quality Improvement Project,No,"Local (Specific Target) Education/Information Programs
Stormwater Management Planning
",Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$191,135 ",Yes,Accepted by EPA,Did start on 07/01/2000,Completed on 06/30/2003
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,8,UPPER SHEYENNE WATERSHED PROJECT,No,"BMP Design/Implementation
Livestock Control Projects
Nutrient Management Planning
BMP Effectiveness Monitoring
",Agriculture,,"$179,020 ",Yes,Accepted by EPA,Did start on 07/01/1996,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,9,GRIGGS CO. SHEYENNE RIVER WQ PROJECT,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Sediment Control
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$1,213,536 ",Yes,Completed,Did start on 07/01/1996,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,9,Rocky Run Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Nutrient Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$695,999 ",Yes,Completed,Did start on 07/01/2002,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,9,Tyler Coulee Watershed Water Quality Improvement Project,No,"Stormwater Management Planning
Instream Flow Assessments
Riparian Assessment/ Monitoring
Water Quality Trend Assessment
Water Quality Problem Identification
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,,"$74,678 ",No,Accepted by EPA,Did start on 05/01/2000,Completed on 06/30/2002
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,9,Livestock Waste Management Specialist - NDSA,Yes,"Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
",Animal Feeding Operations,NOT APPLICABLE (NA),"$228,483 ",No,Completed,Did start on 12/01/2001,Completed on 09/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,10,LIVESTOCK WASTE SYSTEMS DEMONSTRATION,No,"Local (Specific Target) Education/Information Programs
Technology Transfer to State/ Local Government
",Agriculture; Hydromodification,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Did start on 07/11/1996,Completed on 06/30/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,10,Phase III - Upper Sheyenne Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Did start on 07/01/1996,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,10,Cedar Creek Basin WRAS,No,"Animal Manure/Litter Management Projects
Erosion Control Projects
Riparian Projects
Technical Assistance to State/Local
Nutrient Management Planning
Other Planning
Water Quality Trend Assessment
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 10/01/1999,Completed on 12/31/2000
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,10,ND Envirothon,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$93,945 ",No,Completed,Did start on 04/01/2001,Completed on 06/30/2008
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,11,PIPESTEM CREEK WATERSHED PROJECT,No,"Livestock Control Projects
Vegetation Management/Revegetation
Nutrient Management Planning
",Agriculture,,"$44,937 ",Yes,Accepted by EPA,Did start on 05/01/1995,Completed on 06/30/2000
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,11,Devils Lake Basin Assessment,No,"Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",Agriculture; Hydromodification,Developing a TMDL,"$18,694 ",No,Accepted by EPA,Did start on 07/01/2000,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,11,NPS Progam Staffing and Support,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,,"$130,242 ",No,Completed,Did start on 07/01/1999,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,11,NPS Program Develoment Phase Projects,Yes,"Nonpoint Source Program Overall Coordination/ Management
Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",Agriculture; All Sources; Historical Pollutants; Hydromodification; Other NPS Pollution; Turf Management,NOT APPLICABLE (NA),"$599,179 ",No,Completed,Did start on 08/01/2004,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,12,ND. GROUNDWATER MONITORING 319 PROJECT,Yes,"Water Quality Trend Assessment
Groundwater (all groundwater activities)
",All Sources,NOT APPLICABLE (NA),"$213,799 ",No,Completed,Did start on 06/01/1994,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,12,Maple Creek Watershed,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$1,414,064 ",Yes,Completed,Did start on 10/01/2000,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,12,Statewide ECO ED Program,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$515,745 ",No,Completed,Did start on 03/01/1997,Completed on 06/30/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,13,NPS Base Program Staffing and Support.,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$539,352 ",No,Accepted by EPA,Did start on 01/01/1993,Completed on 10/31/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,13,The Regional Environmental Education Series,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$265,325 ",No,Completed,Did start on 07/01/1999,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,13,Chanta Peta Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Local (Specific Target) Education/Information Programs
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$161,240 ",Yes,Accepted by EPA,Did start on 01/01/2001,Completed on 06/30/2006
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,14,Project WET,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$154,852 ",No,Completed,Did start on 10/01/1993,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,14,WET Program - Water Quality/Nonpoint Source Pollution Education for Teachers and Youth,No,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$145,170 ",No,Completed,Did start on 07/01/1997,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,14,Crooked Creek Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Water Quality Trend Assessment
",Agriculture,NOT APPLICABLE (NA),"$174,229 ",Yes,Completed,Did start on 02/01/2001,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,15,Wild Rice Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Stream Bank Stabilization
Erosion Control Projects
Riparian Projects
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$1,015,428 ",Yes,Completed,Did start on 10/01/1999,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,15,Antelope Creek Watershed (Mercer County),No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
",Agriculture,,"$48,256 ",Yes,Discontinued,Did start on 07/01/1998,Completed on 06/30/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,15,Middle Cedar Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Technical Assistance to State/Local
Nutrient Management Planning
Livestock Grazing System Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$445,874 ",Yes,Completed,Did start on 02/01/2001,Completed on 06/30/2007
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,16,NPS Program Development Phase Projects,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; All Sources; Historical Pollutants; Hydromodification; Other NPS Pollution; Turf Management,NOT APPLICABLE (NA),"$54,182 ",No,Completed,Did start on 08/01/2004,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,16,Renwick Watershed,No,"BMP Design/Implementation
Vegetation Management/Revegetation
Stream Bank Stabilization
Sediment Control
Riparian Projects
Local (Specific Target) Education/Information Programs
",Agriculture; Hydromodification,,"$75,763 ",No,Completed,Did start on 03/01/1998,Completed on 06/30/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,17,Red River Riparian Project - Phase II Implementation,No,"Vegetation Management/Revegetation
Stream Bank Stabilization
Riparian Projects
Technical Assistance to State/Local
BMP Effectiveness Monitoring
",All Sources; Hydromodification,,"$1,532,797 ",No,Completed,Did start on 03/01/1998,Completed on 06/30/2003
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,18,Mirror Lake Watershed,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$289,047 ",Yes,Completed,Did start on 03/01/1998,Completed on 06/30/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,19,Phase III Hay Creek Water Quality Improvement Watershed Project,No,"Stormwater Discharge Design/ Control
Instream Flow Assessments
Water Quality Problem Identification
",Construction; Hydromodification; Urban Runoff/Stormwater,,"$60,738 ",No,Completed,Did start on 03/01/1999,Completed on 06/30/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,20,N. D. State Waterbank Program,Yes,"Wetland Restoration/Protection
BMP Effectiveness Monitoring
",Hydromodification,NOT APPLICABLE (NA),"$444,509 ",Yes,Completed,Did start on 07/01/1999,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,21,Nitrate Assessment System - GIS Applications to Groundwater Protection Demonstration,Yes,"Technology Transfer to State/ Local Government
Watershed Modeling - Watershed Specific
Other Planning
",Agriculture,,"$39,008 ",No,Completed,Did start on 04/01/1999,Completed on 06/30/2002
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,22,Deep Soil Nitrogen and Water Quality Assessment,No,"Statewide Education/Information Programs
BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$56,689 ",No,Completed,Did start on 04/01/1999,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,23,Barnes County Livestock Waste Management and Streambank Restoration Demonstration,No,"Local (Specific Target) Education/Information Programs
BMP Effectiveness Monitoring
",Animal Feeding Operations; Hydromodification,,"$84,667 ",No,Completed,Did start on 03/01/1999,Completed on 06/30/2001
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,24,Cedar Lake Watershed Project,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Erosion Control Projects
Local (Specific Target) Education/Information Programs
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$613,037 ",Yes,Completed,Did start on 03/01/1999,Completed on 06/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,25,UND Aquifer Denitrification Assessment,No,"Other Planning
Other Water Quality Assessment /Monitoring
",All Sources; Other NPS Pollution,NOT APPLICABLE (NA),"$112,498 ",No,Completed,Did start on 10/01/1999,Completed on 09/30/2005
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,26,Wild Rice Watershed,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Riparian Projects
Other Technical Assistance Activity
Nutrient Management Planning
Other Planning
",Agriculture,NOT APPLICABLE (NA),"$305,000 ",No,Completed,Did start on 10/01/1999,Completed on 12/31/2010
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,27,Pembina River Assessment,No,"Instream Flow Assessments
Riparian Assessment/ Monitoring
Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",Agriculture; All Sources; Hydromodification; Other NPS Pollution,NOT APPLICABLE (NA),"$140,890 ",No,Completed,Did start on 05/01/2000,Completed on 12/31/2004
ND,1999,863399,NDDH - NORTH DAKOTA DEPARTMENT OF HEALTH,28,Nine Townships Assessment,No,"Riparian Assessment/ Monitoring
Water Quality Trend Assessment
Water Quality Problem Identification
Watershed Assessments
",All Sources,NOT APPLICABLE (NA),"$90,492 ",No,Completed,Did start on 07/01/2001,Completed on 06/30/2004
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,1,BASE-Departmental Activities (WRAS),No,,,,"$1,868,896 ",No,On Schedule,Will start on ,Will be Completed On 
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,2,Wellhead Protection Area Management Assistance,No,,,,$0 ,No,,Will start on ,Will be Completed On 
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,3,"State Lakes Classification, Assessment and Assistance Project (56-9931 WRAS)",No,,,,"$270,000 ",No,On Schedule,Will start on ,Will be Completed On 
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Pesticide Collection Project (56-9932),No,"Statewide Education/Information Programs
",Land Disposal/Storage/Treatment,,"$150,000 ",No,Completed,Did start on 08/26/1999,Will be Completed On 12/31/2000
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,5,Small Community Lakes Restoration,No,,,,$0 ,No,,Will start on ,Will be Completed On 
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,6,Urban Runoff Mgmt. Assistance,No,"BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,,"$150,000 ",No,,Did start on 07/01/1999,Will be Completed On 09/30/2003
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,7,Groundwater Protection Leadership Development (56-9951),No,"Statewide Education/Information Programs
",Agriculture,,"$75,000 ",No,Completed,Did start on 08/12/1999,Completed on 12/31/2001
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,8,Holt County Manure Management Education Project (56-9952 WRAS),No,"Corrective Action (other than BMP implementation)
Animal Manure/Litter Management Projects
Groundwater (all groundwater activities)
",Agriculture; Animal Feeding Operations,,"$190,000 ",No,,Did start on 08/26/1999,Will be Completed On 12/31/2002
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,9,Stream Conservation/Volunteer Monitoring Project (56-9953) (WRAS),No,"Statewide Education/Information Programs
",Agriculture,,"$105,000 ",No,,Did start on 09/10/1999,Will be Completed On 12/31/2002
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,10,Box Butte/Mirage Flats Groundwater Quality Education Program (56-9953 WRAS),No,"BMP Design/Implementation
",Agriculture,,"$170,000 ",No,On Schedule,Did start on 08/20/1999,Will be Completed On 12/31/2002
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,11,Valentine Mill Pond Sediment Control Project (56-9955) (WRAS),No,"Corrective Action (other than BMP implementation)
",Agriculture; Hydromodification,,"$90,000 ",No,On Schedule,Did start on 10/26/1999,Will be Completed On 06/30/2002
NE,1999,740399,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,12,Czechland Lake Wetland Development (56-9956) (WRAS),No,"Corrective Action (other than BMP implementation)
",Agriculture,,"$133,200 ",No,On Schedule,Did start on 10/03/1999,Will be Completed On 06/30/2001
