State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,9,Teton Watershed Implementation and Management Project,No,"BMP Design/Implementation
Other Restoration/Protection/Prevention
",Agriculture; Hydromodification; Other NPS Pollution,Implementing a TMDL,"$57,700 ",Yes,Completed,Did start on 06/16/2005,Completed on 06/30/2007
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,10,Elk and Pilgrim Creek Restoration Projects,No,"Other Restoration/Protection/Prevention
",Hydromodification; Other NPS Pollution,Implementing a TMDL,"$42,400 ",Yes,Completed,Did start on 06/21/2005,Completed on 06/30/2008
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,11,Basic Water Quality Nonpoint Source Education,Yes,"Statewide Education/Information Programs
",All Sources; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution,NOT APPLICABLE (NA),"$75,000 ",No,On Schedule,Did start on 06/30/2005,Completed on 06/30/2007
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,12,Haskill Basin TMDL Plan Development,No,"TMDLs
",Agriculture; Hydromodification; Silviculture,Developing a TMDL,"$27,975 ",No,Completed,Did start on 06/27/2005,Completed on 06/30/2007
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,13,Swift Creek TMDL Plan Development,No,"TMDLs
",Agriculture; Hydromodification; Silviculture,Developing a TMDL,"$25,234 ",No,On Schedule,Did start on 06/30/2005,Completed on 06/15/2010
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,14,Middle Blackfoot/Nevada Creek/Lower Blackfoot TMDL Planning,No,"TMDLs
",Agriculture; Hydromodification; Silviculture,Developing a TMDL,"$300,000 ",Yes,Completed,Did start on 06/15/2005,Completed on 06/30/2008
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,15,Upper Gallatin Watershed TMDL Phase II,No,"TMDLs
",Hydromodification; Silviculture,Developing a TMDL,"$80,000 ",No,Completed,Did start on 08/17/2005,Completed on 06/30/2009
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,16,Jefferson River Watershed Project Phase III,No,"TMDLs
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$110,000 ",Yes,On Schedule,Did start on 06/17/2005,Completed on 05/31/2010
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,17,Beaverhead Watershed TMDL,No,"TMDLs
",Agriculture; Hydromodification; Silviculture,Developing a TMDL,"$100,000 ",Yes,On Schedule,Did start on 06/27/2005,Completed on 06/30/2010
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,18,Shields River TMDL Phase III,No,"TMDLs
",Agriculture; Silviculture,Developing a TMDL implementation plan(s),"$30,000 ",No,Completed,Did start on 06/17/2005,Completed on 06/30/2009
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,19,Tobacco Watershed TMDL Development,No,"TMDLs
",Hydromodification; Silviculture,Developing a TMDL,"$100,000 ",No,Completed,Did start on 06/23/2005,Completed on 06/30/2010
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,20,TMDL Local Implementation Program for Flathead Basin,No,"Other Program Management
",All Sources; Construction; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Other NPS Pollution; Urban Runoff/Stormwater,Developing a TMDL,"$21,500 ",No,Completed,Did start on 06/21/2005,Completed on 12/31/2008
MT,2005,99833605,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,21,Lower Gallatin Watershed Tributary Sediment Asessment,No,"Water Quality Trend Assessment
",Other NPS Pollution,Developing a TMDL,"$25,375 ",No,On Schedule,Did start on 03/24/2010,Completed on 06/30/2010
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,1,B-1  Nondischarge Permitting and Enforcement,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$191,550 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,2,B-2  Clean Lakes Program,Yes,"Stormwater Management Planning
",All Sources,NOT APPLICABLE (NA),"$63,449 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,3,B-3  Basinwide NPS Planning and Management,Yes,"Geographic Information Systems
Develop/ Revise Basin Plans larger than 8 digit HUC code
",All Sources,NOT APPLICABLE (NA),"$63,449 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,4,B-4  Erosion and Sedimentation Control Program,Yes,"Erosion Control Projects
",Construction; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$60,600 ",No,Completed,Did start on 09/01/2006,Completed on 07/31/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,5,B-5  Agricultural NPS Pollution Control,Yes,"Stormwater Management Planning
",Agriculture,NOT APPLICABLE (NA),"$69,383 ",Yes,Completed,Did start on 10/01/2006,Completed on 09/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,6,B-6  Tar Pamlico Basin Coordinator,No,"Other Restoration/Protection/Prevention
",All Sources,NOT APPLICABLE (NA),"$44,591 ",No,Completed,Did start on 11/13/2006,Completed on 09/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,7,B-7  Forestry NPS Program,Yes,"Nonpoint Source Project Staffing
Other Program Management
",Silviculture,NOT APPLICABLE (NA),"$112,189 ",No,Completed,Did start on 04/01/2007,Completed on 03/31/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,8,B-8  Waste Management NPS Program,Yes,"Nonpoint Source Project Staffing
",Historical Pollutants,NOT APPLICABLE (NA),"$1,781 ",No,Completed,Did start on 10/01/2005,Completed on 09/30/2006
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,9,B-9  On-Site Wastewater Disposal,Yes,"Other Restoration/Protection/Prevention
",Other NPS Pollution,NOT APPLICABLE (NA),"$92,404 ",No,Completed,Did start on 10/01/2006,Completed on 09/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,10,B-10  NPS Program Implementation-Classifications and Standards,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$134,594 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,11,B-11  Section 319 Program Administration,Yes,"Nonpoint Source Project Staffing
",All Sources,NOT APPLICABLE (NA),"$167,816 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,12,B-12  Ground Water Base Program,Yes,"Groundwater (all groundwater activities)
",All Sources,NOT APPLICABLE (NA),"$158,190 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,13,NCB-1  Tar-Pamlico Rapid Response Team,No,"Other Restoration/Protection/Prevention
",Agriculture; Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$175,000 ",No,Completed,Did start on 07/01/2006,Completed on 06/30/2007
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,15,C-1  Demonstrating and Evaluating Low Impact Development Techniques,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$63,800 ",No,Completed,Did start on 10/01/2005,Completed on 09/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,16,C-2  Muddy Creek Restoration Partners BMP and Stream Restoration Evaluation,No,"BMP Design/Implementation
",All Sources,NOT APPLICABLE (NA),"$141,000 ",No,Completed,Did start on 10/01/2005,Completed on 09/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,17,C-3  Protecting Transylvania County Watersheds Through Education About Land Use Change Impacts on Water Quality and Low Impact Development,No,"Corrective Action (other than BMP implementation)
",All Sources,NOT APPLICABLE (NA),"$103,990 ",No,Completed,Did start on 01/01/2006,Completed on 10/31/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,18,C-4  Clean Water Neighbors-Protecting Our Common Resource,No,"Other Technical Assistance Activity
",All Sources,NOT APPLICABLE (NA),"$35,000 ",No,Completed,Did start on 12/01/2005,Completed on 08/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,19,C-5  NCSU Land Application Training and Demonstration Center,Yes,"Statewide Education/Information Programs
Technology Transfer to State/ Local Government
",All Sources; Land Disposal/Storage/Treatment; Other NPS Pollution,NOT APPLICABLE (NA),"$165,457 ",No,On Schedule,Did start on 10/01/2005,Completed on 06/30/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,20,C-7  Phytoremediation to Prevent the NPS Discharge of Gasoline Contaminated Ground Water to the Pasquotank River,No,"BMP Design/Implementation
",All Sources,NOT APPLICABLE (NA),"$145,054 ",No,Completed,Did start on 10/01/2005,Completed on 04/30/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,21,C-8  Continuation of the Upper Neuse NPS Team,No,"Other Restoration/Protection/Prevention
",All Sources,NOT APPLICABLE (NA),"$46,000 ",No,Completed,Did start on 06/01/2006,Completed on 03/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,22,C-9  Taxonomy and Water Pollution Ecology of Aquatic Insects,Yes,"Livestock Grazing System Planning
Riparian Assessment/ Monitoring
",Agriculture; Construction; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$64,020 ",No,Completed,Did start on 02/24/2006,Completed on 09/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,23,I-1  Southeast White Oak River Shellfish Restoration Project,No,"Watershed Management Planning
",Agriculture; Construction; Marinas and Recreational Boating; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$163,655 ",No,Completed,Did start on 08/01/2006,Completed on 03/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,24,I-2  Lewis Creek Restoration Project,No,"Sediment Control
Other Water Quality Assessment /Monitoring
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$427,100 ",Yes,Completed,Did start on 12/01/2005,Completed on 08/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,25,I-3 Restoration Initiatives in Areas Adjacent to Shellfish Harvesting and Recreational Waters in Coastal North Carolina: Tracking Microbial Indicator and Pathogen Transport to Resource Waters Through Conventional On-Site Wastewater Systems,No,"TMDLs
TMDL Assessments
",Other NPS Pollution,NOT APPLICABLE (NA),"$231,168 ",No,Completed,Did start on 10/01/2005,Completed on 08/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,26,I-4  Anaerobic Biotreatment of Acid Mine Drainage at Ore Knob,No,"BMP Design/Implementation
",Other NPS Pollution; Resource Extraction,NOT APPLICABLE (NA),"$153,194 ",No,Completed,Did start on 11/01/2005,Completed on 10/31/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,27,I-5  Hoop Pole Creek Stormwater Demonstration Project,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$112,283 ",Yes,Completed,Did start on 04/01/2006,Completed on 03/31/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,28,I-6 Smith Creek Agricultural Sediment Initiative Phase II,No,"Watershed Management Planning
",Agriculture,NOT APPLICABLE (NA),"$130,000 ",Yes,Completed,Did start on 07/15/2005,Completed on 09/30/2008
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,31,R-2  Hyatt Creek Watershed Restoration Project,No,"Watershed Management Planning
",Agriculture; Construction; Hydromodification; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$500,000 ",Yes,Completed,Did start on 02/01/2006,Completed on 08/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,32,R-5  Newfound Creek Watershed Project,No,"TMDLs
TMDL Assessments
",Agriculture; Construction; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$271,738 ",Yes,Completed,Did start on 08/01/2006,Completed on 05/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,33,"R-3  Village Neighborhoods at Bray Park in Siler City, NC",No,"BMP Design/Implementation
BMP Effectiveness Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Did start on 06/01/2006,Completed on 05/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,34,"R-1 Black Creek Watershed Assessment, Monitoring and Restoration Planning",No,"Technology Transfer to State/ Local Government
Watershed Management Planning
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$175,765 ",No,Completed,Did start on 03/01/2006,Completed on 04/30/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,35,R-4  Northeast Creek Watershed Restoration Plan,No,"Watershed Management Planning
",Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$65,000 ",No,Completed,Did start on 08/01/2006,Completed on 08/31/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,36,R-6  Data Collection in Support of Upper Yadkin River Watershed-High Rock Lake Chlorophyll-a & Turbidity TMDL Modeling,No,"Stormwater Management Planning
",Agriculture; Construction; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$100,000 ",No,Completed,Did start on 08/01/2007,Completed on 09/30/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,37,R-7  Jordan Lake Paired Watershed,No,"Watershed Assessments
",Construction; Historical Pollutants; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$92,780 ",No,Completed,Did start on 09/01/2007,Completed on 09/30/2009
NC,2005,99465705,NC DENR - NC DEPT OF ENVIRONMENT & NAT'L RESOURCES,38,C-6  LID for Stormwater Management Guidance for NC,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$163,493 ",No,On Schedule,Did start on 01/01/2006,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,1,SPNRD Irrigation and Land Implementation,No,"Groundwater (all groundwater activities)
",Agriculture,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Will start on 09/01/2006,Completed on 06/13/2007
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,2,Duck Creek Watershed Implementation,No,"BMP Design/Implementation
",Agriculture; Other NPS Pollution,Developing a TMDL implementation plan(s),"$100,000 ",Yes,Accepted by EPA,Did start on 09/26/2004,Completed on 09/30/2007
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,3,Eastern Saline Wetlands II,No,"Wetland Restoration/Protection
",Agriculture,NOT APPLICABLE (NA),"$500,000 ",No,Accepted by EPA,Did start on 01/04/2006,Completed on 09/01/2008
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Shell Creek Watershed Implementation,No,"BMP Design/Implementation
Other Restoration/Protection/Prevention
",Agriculture,Implementing a TMDL,"$150,015 ",Yes,Accepted by EPA,Did start on 10/17/2006,Completed on 10/31/2007
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,5,Birdwood Creek Restoration,No,"Wetland Restoration/Protection
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$71,062 ",No,Accepted by EPA,Did start on 10/03/2005,Completed on 06/30/2007
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,6,Nine Mile Creek Restoration,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$194,151 ",Yes,Accepted by EPA,Did start on 03/14/2007,Completed on 09/15/2010
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,7,Iron Horse Trail Watershed Management Plan,No,"BMP Design/Implementation
Sediment Control
Local (Specific Target) Education/Information Programs
",Agriculture,Implementing a TMDL,"$266,979 ",Yes,Accepted by EPA,Did start on 01/04/2006,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,8,Little Sandy Creek Reservoir,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$146,663 ",Yes,Accepted by EPA,Did start on 11/13/2003,Completed on 06/30/2006
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,9,Cedar River Corridor Restoration II,No,"Stream Bank Stabilization
",Agriculture,NOT APPLICABLE (NA),"$233,744 ",Yes,Accepted by EPA,Did start on 08/16/2006,Completed on 09/15/2010
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,10,Management Alternative to Agricultural Chemicals,Yes,"BMP Design/Implementation
Statewide Education/Information Programs
",Agriculture,NOT APPLICABLE (NA),"$120,000 ",No,Accepted by EPA,Did start on 09/07/2005,Completed on 12/31/2008
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,11,Carter Lake Engineering Study,No,"Watershed Planning
",Urban Runoff/Stormwater,Developing a TMDL,"$30,000 ",No,Accepted by EPA,Did start on 03/29/2007,Completed on 10/17/2008
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,12,Program Implementation,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$965,262 ",No,Accepted by EPA,Did start on 06/01/2004,Completed on 09/30/2008
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,13,Ecological Evaluation of Cedar River,No,"BMP Performance Assessment
",Agriculture,NOT APPLICABLE (NA),"$150,630 ",No,Accepted by EPA,Did start on 01/02/2007,Completed on 12/31/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,14,Small Projects Assistance,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,15,Community Lakes Enhancement And Restoration,Yes,"Other Restoration/Protection/Prevention
Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,16,URMA:  City of Lincoln Urban Retrofit Pollution Reduction,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$60,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,17,Wellhead Area Management Assistance,No,"Nonpoint Source Project Staffing
",All Sources,NOT APPLICABLE (NA),"$35,603 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,18,Special Services,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$336,526 ",No,Accepted by EPA,Did start on 07/01/2004,Completed on 09/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,19,Targeted Studies and Special Initiatives,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$190,116 ",No,Accepted by EPA,Did start on 07/01/2004,Completed on 06/30/2009
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,20,CLEAR: Tecumseh:City Recreation Pond,No,"Other Restoration/Protection/Prevention
Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$197,600 ",Yes,Accepted by EPA,Did start on 10/01/2004,Completed on 09/30/2005
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,21,CLEAR: Schuyler:South Park Pond,No,"Other Restoration/Protection/Prevention
Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$104,154 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 09/30/2006
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,22,CLEAR: Papillion:Halleck Pond,No,"Other Restoration/Protection/Prevention
Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Did start on 10/01/2004,Completed on 09/30/2005
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,23,SPA: Edgar Wellhead Protection Pilot,No,"Groundwater (all groundwater activities)
",Agriculture,NOT APPLICABLE (NA),"$17,420 ",No,Accepted by EPA,Did start on 10/01/2004,Completed on 09/30/2006
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,24,SPA: Wellhead Area Management Planning Manual,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$13,575 ",No,Accepted by EPA,Did start on 10/01/2004,Completed on 09/30/2007
NE,2005,740313,NEBRASKA DEPARTMENT OF ENVIRONMENTAL QUALITY,25,SPA: Ground Water/ Livestock Facilities,Yes,"Statewide Education/Information Programs
",Agriculture,NOT APPLICABLE (NA),"$15,000 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 09/30/2008
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,1,Nutts Pond (aka Nutt Pond) Watershed Improvement,No,"BMP Design/Implementation
Watershed Assessments
",Construction; Historical Pollutants; Marinas and Recreational Boating; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,Implementing a TMDL,"$60,000 ",Yes,Completed,Did start on 09/13/2006,Completed on 03/02/2009
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,2,Lower Mohawk River Restoration Plan,No,"Watershed Modeling - Watershed Specific
",Hydromodification,NOT APPLICABLE (NA),"$30,780 ",No,Completed,Did start on 07/19/2006,Completed on 01/08/2008
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,5,Pemigewassett River Restoration Plan Implementation,No,"Stream Bank Stabilization
Erosion Control Projects
",Hydromodification,NOT APPLICABLE (NA),"$315,000 ",Yes,Behind Schedule,Did start on 08/23/2006,Completed on 12/31/2009
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,8,2005 Incremental non-project costs,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$204,054 ",No,On Schedule,Did start on 09/28/2005,Completed on 03/17/2011
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,9,2005 Incremental Personnel costs,Yes,"Nonpoint Source Project Staffing
",All Sources,NOT APPLICABLE (NA),"$156,812 ",No,On Schedule,Did start on 09/28/2005,Completed on 03/17/2011
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,10,RESTORATION PLAN FOR MILL BROOK CONFLUENCE WITH THE UPPER AMMONOOSUC RIVER,No,"Watershed Management Planning
",Hydromodification,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 04/04/2007,Completed on 12/31/2007
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,11,GREENLAND PET WASTE EDUCATION AND OUTREACH PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$4,770 ",No,Completed,Did start on 08/22/2007,Completed on 12/31/2008
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,12,BLUE OCEAN SOCIETY PET WASTE OUTREACH AND EDUCATION PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$2,802 ",No,Completed,Did start on 08/22/2007,Completed on 02/11/2009
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,13,EXETER PET WASTE OUREACH AND EDUCATION PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$3,784 ",No,Completed,Did start on 12/12/2007,Completed on 05/07/2009
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,14,SOMERSWORTH PET WASTE OUREACH AND EDUCATION PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$4,169 ",No,Completed,Did start on 10/31/2007,Completed on 06/25/2009
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,15,SEABROOK PET WASTE OUTREACH AND EDUCATION PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$4,720 ",No,Completed,Did start on 11/28/2007,Completed on 01/15/2010
NH,2005,98132406,NEW HAMPSHIRE D.E.S.,16,PET WASTE OUTREACH IN SEACOAST NEW HAMPSHIRE,No,"Local (Specific Target) Education/Information Programs
Other Water Quality Assessment /Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 01/27/2010,Completed on 02/09/2012
NH,2005,99127304,NEW HAMPSHIRE D.E.S.,1,WEBSTER LAKE WATERSHED MANAGEMENT PLAN (PLANNING PHASE),No,"Watershed Assessments
",All Sources,NOT APPLICABLE (NA),"$30,000 ",No,,Did start on 05/04/2005,Completed on 03/02/2007
NH,2005,99127304,NEW HAMPSHIRE D.E.S.,2,RIVER CONTINUITY ASSESSMENT OF THE ASHUELOT RIVER WATERSHED,No,"Watershed Assessments
",Hydromodification,NOT APPLICABLE (NA),"$19,600 ",No,Completed,Did start on 05/04/2005,Completed on 03/05/2008
NH,2005,99127304,NEW HAMPSHIRE D.E.S.,3,Lake Host Program 2005:  Exotic Species Education and Prevention Program,Yes,"Statewide Education/Information Programs
",Marinas and Recreational Boating,NOT APPLICABLE (NA),"$20,000 ",No,,Did start on 05/18/2005,Completed on 10/24/2005
NH,2005,99127304,NEW HAMPSHIRE D.E.S.,4,SILVER LAKE STORMWATER MANAGEMENT,No,"BMP Design/Implementation
",Hydromodification; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,000 ",Yes,Completed,Did start on 07/13/2005,Completed on 02/08/2008
